permno,mkt_cap,asset_name,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26
39490,7457288.91,APACHE CORP,-0.040341,0.059822,0.048055,0.104804,-0.037549,0.010267,0.017615,0.098535,-0.024242,-0.049068,0.037884,-0.005664,-0.003165,-0.026667,-0.031311,-0.049158,0.046742,-0.023681,-0.015246,-0.004222,0.029682,-0.026081,0.040874,0.095464,0.040791,0.016033,-0.030976,0.004825,0.112245,-0.039396,0.030899,-0.058856,0.031847,-0.019641,-0.046079,-0.015625,-0.039683,-0.027336,-0.045752,0.023288,-0.044177,0.058824,0.029101,0.055913,-0.006695,-0.006127,0.099877,-0.034193,0.022055,-0.035775,0.029446,0.062929,0.00592,-0.056715,0.022122,0.058824,0.035115,0.053671,-0.032677,-0.019871
15198,7449412.16,INVITAE CORP,0.010473,-0.016344,0.01459,0.016177,0.065055,0.013656,-0.042782,0.09167,-0.013937,-0.041696,-0.066372,0.000395,-0.069483,0.00891,0.051304,0.0616,-0.039375,-0.076878,-0.034417,-0.033223,0.005917,-0.054072,0.043769,0.05912,-0.014712,0.080149,0.039439,-0.101506,0.035916,0.079428,0.040296,-0.015906,0.062179,0.019155,-0.066749,0.039149,-0.053976,-0.078116,-0.009554,0.067939,-0.027685,0.040792,0.040357,-0.022939,-0.041993,-0.009763,0.022334,0.035229,-0.012548,-0.016365,0.015072,-0.053799,-0.024659,-0.007104,0.061027,-0.111265,-0.046641,-0.014747,-0.054407,0.008292
87006,7446865.47456,UNITED THERAPEUTICS CORP,-0.001131,-0.009133,-0.010207,0.027166,-0.026148,0.039237,-0.003183,0.019012,0.010859,0.032012,0.03542,-0.013225,0.014974,-0.010711,-0.004903,0.001506,0.020567,0.003147,0.001135,-0.003067,-0.005751,0.020917,0.014164,0.018384,0.042993,0.02165,-0.011793,0.01787,-0.022734,-0.012789,0.031769,0.033242,-0.007002,-0.002564,-0.023544,0.00341,0.009779,-0.026572,-0.054959,0.055203,-0.003467,0.026859,0.009452,0.000648,-0.0123,0.011261,-0.002475,-0.017838,0.013652,0.005814,-0.011149,0.012229,0.018033,-0.019797,0.032599,-0.003088,-0.011072,0.007657,-0.02821,-0.009597
61313,7436798.399999999,DONALDSON INC,0.002254,-0.004123,0.00828,0.025569,-0.003654,0.003484,0.011328,-0.012827,0.013726,-0.013721,0.030752,0.006393,0.003529,-0.008616,0.004079,-0.003356,0.009394,-0.006673,0.001414,-0.012004,0.003573,-0.005163,-0.01718,0.01839,0.044699,0.015061,0.0,-0.000337,0.005229,-0.004698,0.009609,-0.006679,-0.005547,0.002874,-0.01163,0.012961,0.013468,0.00598,-0.014696,0.008379,-0.012132,0.015983,0.015069,-0.007341,0.002301,0.008526,0.011705,-0.01623,0.005227,0.0075,0.008416,-0.020703,-0.011308,-0.021051,0.033525,0.000655,0.001801,0.012747,-0.031144,-0.018821
13823,7429082.159999999,BROOKFIELD PROPERTY PARTNERS LP,0.000655,-0.009162,0.004623,0.013807,-0.036965,0.010774,0.029314,0.009062,-0.00449,-0.000644,0.021277,-0.016414,0.000642,-0.037203,-0.032645,-0.002755,0.031768,0.007363,-0.01196,-0.016812,0.001368,-0.011612,0.175536,-0.003527,0.00708,-0.012888,0.003561,-0.009462,0.007164,0.007706,0.009412,0.005245,-0.001739,0.013357,-0.02235,0.001172,-0.004684,0.008824,-0.014577,0.008876,-0.001173,0.002936,0.012295,-0.005205,0.0,0.006977,0.009238,0.000572,0.001144,0.009138,0.003962,0.014092,-0.005559,-0.003913,0.001122,-0.003363,-0.00225,0.016911,-0.028686,-0.008726
13604,7423600.0,BERRY GLOBAL GROUP INC,0.039057,-0.014709,-0.012348,0.023139,-0.01149,-0.0131,0.008974,-0.014638,-0.000564,-0.004704,0.025331,0.0,0.000922,-0.004052,-0.004439,-0.007059,0.026006,0.014953,-0.009522,-0.003084,0.021652,0.000712,-0.005695,-0.000716,0.011642,-0.02762,-0.02185,0.010238,-0.001106,-0.007563,-0.000744,-0.014881,-0.026435,0.018037,0.015241,-0.021017,-0.018018,-0.012102,-0.028058,0.007929,-0.004236,0.013166,0.023391,0.011135,0.011592,0.093583,0.04139,0.009224,-0.016949,-0.018256,0.017045,-0.015575,-0.002236,-0.020683,0.006864,-0.014683,0.00479,-0.002648,-0.00655,-0.01283
20062,7406935.199999999,SOTERA HEALTH CO,0.012565,0.021898,-0.001786,-0.008945,-0.025632,-0.030011,-0.023682,0.001565,-0.007422,0.002361,-0.001178,0.021816,0.038469,-0.001297,-0.017433,0.032843,-0.013523,-0.001853,0.023757,-0.002538,0.010542,-0.01295,-0.015306,-0.022576,-0.022719,-0.01976,-0.011462,0.021591,-0.013307,-0.007537,0.033973,-0.014689,-0.013339,0.045726,-0.008745,0.028002,0.010448,-0.023634,-0.04879,0.023459,0.013598,0.016481,0.001885,-0.009033,0.025446,0.022222,0.014493,-0.001429,-0.000715,-0.012527,0.008336,0.006111,-0.009646,0.012266,-0.002495,-0.025009,-0.03188,0.008706,-0.01651,-0.002289
18480,7400923.250000001,TRADEWEB MARKETS INC,0.005532,-0.017506,0.02206,0.014777,0.026178,0.02567,0.000466,0.005438,0.002318,-0.002467,0.010974,0.010243,0.029056,0.005441,-0.032032,-0.011635,-0.006574,-0.024469,-0.014198,-0.012002,-0.002592,0.014128,-0.003363,0.002571,0.032372,0.012884,0.001379,-0.010713,0.00526,0.020929,-0.027736,0.001861,0.015939,-0.00396,-0.006576,-0.009852,-0.02301,-0.012572,-0.024335,0.013214,-0.008966,0.06103,0.021085,-0.022472,-0.015843,0.025884,0.019692,0.021273,0.004432,-0.001912,0.006337,-0.000146,-0.006151,0.016799,0.004348,0.007215,-0.002722,0.014653,0.044316,-0.012066
84392,7384776.74,KILROY REALTY CORP,0.009483,0.000162,0.006316,0.024783,-0.02544,-0.009024,-0.003252,-0.004568,-0.01098,-0.018227,0.034093,-0.009303,-0.008567,-0.060651,-0.002477,-0.008867,-0.004831,0.018159,0.006534,-0.018947,0.021459,0.013776,-0.037979,0.010685,0.014872,-0.009887,-0.012304,-0.012999,0.026157,0.02959,0.01437,0.031917,0.007939,-0.009518,-0.015739,-0.023565,-0.000689,0.0069,-0.032037,0.003894,-0.001587,0.002119,0.013568,0.014951,0.000514,0.011642,0.013877,0.018862,-0.00344,0.001644,-0.010504,-0.012772,-0.00504,-0.023134,0.002247,0.033287,0.058421,0.035168,-0.014321,-0.019165
88518,7382913.9799999995,DIGITAL TURBINE INC,-0.009115,-0.078977,0.028258,0.017531,0.008848,0.015232,-0.058422,0.03042,0.020267,0.077736,0.023226,0.014994,0.097046,0.074247,0.01828,0.020858,-0.047731,0.03025,-0.050188,-0.049784,0.075468,-0.005276,-0.074965,-0.01357,-0.048828,0.050519,0.010471,-0.02821,0.083136,0.050501,0.040785,-0.066367,0.03715,0.10849,-0.036663,0.095469,-0.047549,-0.042658,-0.06361,0.053104,-0.06336,0.045272,0.066221,0.010665,0.197858,0.14108,0.033038,0.01143,-0.034554,-0.023973,-0.013031,-0.030728,-0.005424,-0.031269,0.063055,-0.080499,0.049533,-0.036463,-0.083914,0.140785
76661,7381168.8,IONIS PHARMACEUTICALS INC,0.011676,0.003717,-0.006626,0.004905,-0.017767,-0.026436,-0.04757,-0.005788,-0.01229,0.044095,0.076416,-0.032922,0.028118,0.06134,0.01859,0.058728,0.028674,-0.009789,-0.012567,-0.032242,0.002981,-0.011539,0.004245,-0.01497,0.004649,0.052501,0.032127,0.017366,-0.047504,0.008453,0.0285,-0.001141,-0.00408,0.024742,-0.020307,0.007834,0.032875,-0.019755,-0.053263,0.025342,-0.010216,-0.018312,0.038155,0.000327,-0.029883,0.013129,-0.007642,-0.006697,-0.0209,-0.00241,-0.015358,-0.015072,0.037367,-0.013208,0.002781,-0.030335,0.001966,0.002855,-0.049813,-0.01891
76082,7377715.800000001,CABOT OIL & GAS CORP,-0.007991,-0.018987,-0.066276,0.032663,0.005474,-0.006655,0.021316,0.052475,-0.036827,0.014706,0.004058,-0.017321,0.012338,-0.01509,-0.006482,-0.004152,0.022633,-0.013395,-0.027155,-0.024272,0.024254,-0.011536,0.019656,0.009639,0.018496,0.020504,-0.008611,0.044586,0.029933,0.018299,0.020085,-0.011917,-0.024122,-0.01021,0.002183,0.009804,0.008091,-0.016051,0.035889,-0.035171,-0.00272,0.015276,-0.01827,0.036672,-0.003696,-0.069422,0.014237,-0.017967,0.018296,-0.022459,0.047099,0.004388,0.014746,-0.027987,0.027686,-0.011853,-0.015267,0.063123,-0.015104,-0.021153
18087,7324800.0,N I O INC,-0.102315,0.05776,-0.054815,-0.050937,0.048095,0.032144,-0.054768,0.027494,-0.07165,-0.023821,0.061493,0.026897,0.029774,0.015652,0.047731,-0.027988,-0.01198,-0.026377,-0.037361,0.047208,0.048548,0.007441,0.097456,-0.005422,-0.050752,0.074852,0.085483,0.064155,-0.010526,0.001773,-0.020595,-0.075571,0.038564,-0.012491,0.010917,0.061879,-0.031638,0.005334,-0.052396,0.021347,-0.023471,-0.000175,-0.021407,0.039627,-0.006554,-0.016146,0.042351,0.063823,-0.025143,-0.016161,-0.006969,-0.010359,-0.032247,-0.050419,0.011207,-0.079215,-0.030979,0.055997,-0.097378,-0.022004
14919,7299140.7,I C L GROUP LTD,-0.003617,-0.027897,0.00883,0.015317,0.034483,-0.01875,0.012739,-0.006289,-0.004219,-0.010593,0.017131,-0.010526,0.0,-0.017021,-0.002164,-0.015184,0.006608,0.026258,0.034115,0.002062,0.039095,0.0,-0.009901,0.016,0.051181,0.043071,-0.010772,0.001815,0.0,0.012681,-0.025045,-0.020183,0.029963,-0.005455,-0.005484,-0.003676,-0.012915,0.0,-0.003738,0.02439,-0.025641,0.003759,-0.001873,0.007505,-0.011173,0.011299,0.007449,0.040666,0.01421,-0.005254,0.015845,0.036395,-0.005017,-0.023529,0.012048,0.005102,-0.005076,0.006803,-0.025338,-0.012132
75182,7297587.2,POLARIS INC,0.032396,-0.017657,-0.009347,0.005702,-0.014227,-0.014118,0.007001,-0.000632,-0.010646,0.007138,0.016291,0.003331,0.006328,0.022887,-0.004535,0.018427,-0.01024,-0.008337,-0.008407,-0.02237,0.011389,-0.015703,0.004513,0.026643,0.076328,-0.003215,-0.005312,0.017929,0.032603,-0.023226,-0.007245,0.009731,0.049018,0.033478,0.006325,0.008408,0.006485,0.034979,-0.051019,0.002386,-0.00833,-0.020657,0.010677,0.025632,0.004728,-0.003613,0.029603,-0.003113,0.013969,0.008752,-0.018477,-0.020462,-0.013118,-0.006943,0.038963,-0.008452,0.017545,0.025702,-0.037666,-0.024473
20415,7259651.52,JEFFERIES FINANCIAL GROUP INC,0.025517,0.010725,-0.005093,0.013225,-0.010526,-0.01617,0.026384,-0.001686,-0.013086,-0.009837,0.015551,0.000425,-0.005102,0.004274,0.0,-0.024255,0.032272,0.0,0.022814,-0.007435,0.003329,0.020324,0.008943,0.004029,0.056581,-0.006457,0.008792,0.014399,-0.004483,-0.001876,-0.007895,-0.008715,-0.012615,0.001549,-0.007344,-0.022586,-0.022709,-0.009784,-0.048168,0.033304,-0.022604,0.031263,0.011628,0.011084,0.028015,0.007504,0.048608,0.001869,0.035448,0.035676,0.011563,0.006581,-0.022023,-0.004222,0.021555,0.010377,-0.007874,0.039338,-0.028885,-0.007179
15724,7254545.760000001,PERFORMANCE FOOD GROUP CO,0.052098,0.007888,0.013913,0.033662,-0.024269,0.017857,-0.003551,-0.012576,-0.018467,-0.041955,0.042438,0.001516,0.026595,-0.017692,-0.003216,0.012046,0.020829,-0.001249,0.000417,-0.016462,0.007203,0.001472,-0.023945,0.016785,0.058201,-0.024,-0.016598,-0.008335,0.056104,0.000597,0.015709,0.001958,-0.016999,0.033592,-0.010385,0.001555,-0.014746,-0.033281,-0.055612,0.038827,-0.026578,0.027944,0.047105,0.041419,0.008183,-0.004153,0.018954,-0.013021,-0.014512,-0.018742,-0.016761,0.020218,-0.030503,-0.000401,0.055132,0.046551,-0.006899,0.014991,-0.039986,0.017636
90756,7248704.0,OSHKOSH CORP,0.024721,-0.020972,0.009906,0.037396,-0.014183,0.016065,0.009676,-0.001753,0.011239,-0.006599,0.021792,-0.014599,-0.001389,-0.006143,-0.012362,-0.0098,0.018364,0.002459,0.005607,-0.016378,0.011573,0.004786,-0.011619,0.018455,0.058633,0.007632,-0.00422,0.007389,0.034732,-0.021578,0.011826,-0.010108,0.016488,0.000105,-0.010673,0.004548,-0.017267,-0.009106,-0.028544,0.057763,-0.036301,0.01867,0.011468,0.013246,0.032943,-0.02359,0.012961,0.006142,-0.000204,0.00865,0.00334,-0.000908,0.001313,-0.021783,0.029175,0.034559,0.061387,0.030378,-0.039398,-0.023042
90396,7217031.36,CUBESMART,0.001844,-0.011046,0.010549,0.005527,-0.006107,-0.014747,0.009978,0.00494,0.01106,-0.009723,0.007057,0.00518,0.016065,-0.010143,0.007233,0.015859,-0.017084,0.009889,0.001187,0.001185,-0.001184,0.006224,-0.038084,-0.014228,0.032633,0.007596,0.016586,-0.007416,0.006575,0.006532,-0.002655,0.018634,-0.010743,0.020546,0.000575,0.005174,0.009437,0.007082,0.001969,-0.024425,0.00259,0.020953,-0.002249,0.003663,-0.007019,-0.002262,0.013035,0.020979,-0.005205,-0.009915,-0.002225,-0.002788,0.003914,0.001949,0.012785,-0.000823,0.032683,0.011702,0.01367,-0.041494
93369,7215864.24,R1 R C M INC,0.024655,0.004812,0.011973,0.002366,0.018414,0.01159,0.001833,0.014181,-0.019396,0.00322,0.027052,0.000446,0.015618,-0.000439,0.004835,0.024934,0.004268,0.00255,0.014413,-0.002089,0.008794,-0.002906,-0.022065,-0.019157,0.031684,-0.000841,0.002526,0.032759,0.013013,0.018467,0.01419,-0.00855,-0.000392,0.002353,0.017214,0.020385,0.000754,-0.027495,-0.06584,0.050995,-0.004734,0.045977,0.039788,-0.018951,0.033432,0.003595,0.016834,0.038746,-0.004408,0.016689,0.01809,0.006252,-0.001962,0.000983,-0.044517,-0.048304,0.006479,0.026466,-0.030662,-0.00647
84403,7200885.68,WOODWARD INC,0.015023,0.016122,0.012051,0.009852,-0.012131,0.005839,-0.002903,0.011645,0.000677,-0.012011,0.016779,-0.021975,0.015754,0.008052,-0.007903,0.010763,0.018529,-0.003951,-0.001653,0.001738,0.006363,-0.002053,-0.021888,0.019181,0.049278,-0.017857,0.001201,0.00192,0.011179,-0.018241,0.012226,-0.024474,0.009856,0.00855,-0.021513,-0.002697,-0.024504,-0.016719,-0.05417,0.04065,-0.028212,0.028852,0.025091,-0.023037,0.014824,-0.003417,-0.000171,-0.010031,-0.001212,0.005809,0.00069,-0.012061,-0.00593,-0.012018,0.029766,0.027111,0.004035,0.020178,-0.039393,-0.024178
12570,7177770.0,I T T INC,0.019414,-0.00081,0.007434,0.028163,-0.002747,0.002623,0.002616,0.008611,0.004915,-0.015961,0.028254,-0.007378,-0.001282,-0.005903,-0.012263,-0.004313,0.00105,0.002885,-0.004707,-0.003021,0.012121,0.002603,-0.025188,0.017315,0.054465,0.021356,-0.010455,-0.000246,0.008602,-0.02327,0.015966,-0.006139,0.001235,0.004071,-0.012902,-0.001494,-0.008727,-0.012577,-0.032862,0.023179,-0.038358,0.032124,0.013747,0.000256,0.007802,-0.000381,0.009014,-0.011072,-0.017176,0.001036,0.02276,0.000759,-0.000379,-0.028564,0.020036,0.02398,0.017439,0.02167,-0.006711,0.001086
16381,7166619.72,BLACKLINE INC,-0.022946,-0.011243,0.017098,0.023186,0.005827,0.005874,-0.033197,0.040377,0.006044,-0.021344,0.027464,0.011242,0.030086,0.01283,0.01073,0.034208,-0.020388,0.002984,-0.019517,-0.02564,0.011202,0.001727,-0.045134,0.023241,-0.028162,0.006396,0.017496,-0.014265,-0.006023,0.000866,0.017377,-0.028209,0.035788,0.024033,-0.007423,0.019943,0.002444,-0.032878,-0.014668,0.013878,-0.008794,0.031631,0.037915,-0.011096,0.041093,0.039331,-0.002761,0.003174,-0.003837,0.016014,-0.112389,-0.035177,0.008736,-0.00331,0.020005,-0.063759,-0.005176,0.012846,-0.024643,0.020657
17987,7158583.25,VERTIV HOLDINGS CO,0.036879,0.0,-0.007736,0.026507,-0.018228,0.026818,-0.049724,0.005814,-0.002627,0.002634,-0.001576,-0.013158,0.028267,-0.004668,-0.00938,-0.00263,0.00211,-0.003684,-0.014791,-0.008043,0.004865,0.004303,-0.008034,-0.019978,0.00551,0.001096,-0.010947,0.000553,0.01604,0.01742,0.004815,0.038871,0.056381,0.008734,-0.008658,-0.029112,0.009495,0.025247,-0.049252,0.01676,0.004995,0.000994,-0.000993,-0.001491,0.023395,0.016537,0.019617,-0.01924,0.019617,-0.007039,0.013233,-0.00653,-0.007042,-0.005674,0.028531,-0.01387,0.017347,-0.041475,-0.022596,0.029513
12473,7156036.800000001,KNIGHT SWIFT TRANSPORT HDLGS INC,0.025188,-0.021262,-0.024861,0.02505,0.011372,-0.005502,0.002165,-0.006721,-0.007975,-0.009013,0.007375,0.00122,0.009018,0.0157,0.008086,-0.000236,-0.000708,-0.003306,-0.001185,0.001423,-0.004737,-0.00476,-0.021999,0.01956,0.056115,-0.007266,-0.005718,-0.017483,0.012643,0.005087,0.023234,-0.011016,-0.00682,0.002747,-0.00662,0.004366,0.030885,-0.012428,-0.065618,-0.017797,-0.020568,0.0005,0.016242,-0.006393,0.003217,0.016774,0.014313,0.026788,-0.003494,-0.003506,0.016655,-0.014306,0.004916,0.020033,0.007536,-0.016999,0.000231,0.005763,-0.012377,0.002553
64194,7138051.76967,CHEMED CORP NEW,0.003659,-0.006896,-0.016803,0.01118,-0.000127,0.026358,-0.004503,-0.003532,0.005286,0.010474,0.016957,0.019904,0.02467,0.03429,-0.028067,0.016081,0.009286,-0.000391,0.003987,-0.016404,-0.004566,0.009458,-0.007566,0.009213,0.017302,0.011554,-0.002277,-0.006628,-0.010403,-0.029513,-0.000995,0.013793,0.005197,0.018235,0.006573,0.005429,0.01432,-0.028488,-0.039246,0.002197,-0.004268,0.002085,-0.011908,-0.00115,-0.001855,-0.003306,0.001747,-0.004506,0.00368,-0.004882,0.002975,-0.027188,-0.007593,0.012392,-0.02237,-0.019346,0.008533,-0.016214,-0.056162,-0.002552
90038,7134807.66,ASSURANT INC,0.017348,0.001675,0.00456,0.003026,-0.009428,0.004569,-0.005685,0.010215,-0.002264,-0.004311,0.005621,0.013747,-0.01371,-0.008159,-0.00358,0.005122,0.007225,0.001359,0.005731,-0.006373,0.011318,0.01634,-0.030172,0.000303,0.04389,0.010076,-0.005239,-0.005772,0.024381,-0.005809,-0.008693,0.007475,0.020047,-0.006784,-0.03028,-0.020405,-0.016086,-0.017027,0.002453,0.02072,0.014757,-0.007234,-0.007287,-0.001947,-0.010281,0.018805,0.008038,0.005095,-0.056564,0.015962,-0.01801,-0.017014,-0.001826,-0.023465,0.009774,0.029033,0.006147,0.003603,-0.023102,-0.015579
15627,7130059.890000001,PLANET FITNESS INC,0.029609,-0.007456,-0.004695,0.012399,-0.004792,0.012975,0.020996,0.002845,-0.01741,-0.000525,-0.039396,0.02406,-0.002803,0.003882,-0.007068,0.031561,0.022002,-0.009682,-0.014278,-0.003784,0.022269,-0.005254,-0.047662,0.011362,0.036245,0.027104,0.023121,0.016212,0.012207,-0.012299,-0.006407,-0.013384,-0.012085,-0.005617,0.016068,-0.019891,-0.025589,-0.042044,-0.006887,0.027876,-0.047493,0.020833,-0.000272,-0.001361,0.009403,0.050223,0.011955,0.01283,-0.020444,-0.020102,0.007448,-0.007004,0.028213,0.013338,-0.015921,0.038854,0.029798,0.055966,-0.000451,-0.028768
93145,7125278.050000001,VANGUARD SCOTTSDALE FUNDS,-0.002853,-0.00043,0.001434,-0.001862,0.001722,0.000287,-0.000716,0.001433,0.001288,-0.000286,-0.000572,0.0,-0.000715,0.0,0.000143,0.000716,-0.000611,0.000288,0.000433,0.0,0.000288,0.000432,0.000432,-0.001296,-0.003172,-0.001736,-0.001594,-0.000871,-0.000145,0.001453,-0.00058,0.001597,0.000435,0.00029,-0.000434,0.000724,0.001737,-0.000144,0.000723,-0.0013,-0.000578,0.000692,-0.001447,-0.00116,0.0,-0.00058,-0.000145,0.00029,0.001452,-0.00058,-0.001596,-0.004068,0.000583,0.000146,-0.002041,-0.000876,0.000731,-0.001169,-0.009361,0.005315
13936,7107156.0,P V H CORP,0.02906,0.018215,0.05823,0.038462,0.007976,-0.006287,0.021597,0.010463,-0.003276,-0.007739,0.02062,-0.012247,0.021619,-0.011826,-0.006509,-0.031276,0.031632,-0.008036,0.011618,-0.015488,0.02226,-0.017065,0.027799,0.001244,0.063651,0.026564,-0.014502,0.005867,0.040256,-0.036309,-0.034433,-0.009385,-0.029517,0.019626,0.001512,-0.015999,-0.019839,-0.045175,-0.070039,0.042416,-0.038999,-0.032958,0.038326,0.023245,0.057192,0.027859,0.000525,-0.015225,0.022071,0.019403,-0.016066,0.014873,-0.042324,-0.025254,0.031727,0.037242,-0.004309,0.053884,-0.023169,0.0004
89301,7096059.779999999,GAMESTOP CORP NEW,-0.045894,0.049367,-0.027744,0.048387,-0.032544,0.036086,-0.193625,0.033675,-0.057365,-0.044328,0.088837,0.0,0.070758,0.053945,-0.006398,0.253059,0.05704,-0.020418,0.041687,-0.076703,-0.006192,-0.021807,-0.084395,0.006957,0.056995,-0.015251,-0.021571,0.127191,0.000502,0.573935,0.271019,-0.110499,0.108732,-0.006098,0.099949,0.510807,0.181203,0.927074,1.348358,-0.442894,0.678719,-0.307692,-0.6,0.026778,-0.421058,0.191963,-0.059119,-0.1615,0.01769,-0.001953,0.02544,-0.055153,-0.072107,-0.11428,-0.002458,0.133284,-0.022391,1.039359,0.185585,-0.064288
17907,7094222.600000001,NIKOLA CORP,-0.148947,0.054692,0.036026,-0.005269,-0.023305,0.02603,-0.032241,0.0142,-0.051158,-0.068672,0.004266,0.031553,0.012941,-0.00813,-0.003513,-0.011163,-0.106952,-0.085163,0.193091,-0.016763,-0.009299,-0.045056,0.053735,-0.003109,0.010605,0.1,-0.003928,-0.037747,0.096019,0.071047,0.062843,-0.073674,0.027862,-0.038443,0.02204,0.009027,0.030815,0.236258,0.114665,-0.188943,-0.003883,0.01819,-0.021693,0.062174,-0.000409,-0.033579,-0.004237,-0.025532,0.003057,-0.015237,-0.034925,0.005039,-0.010027,-0.062615,0.049116,-0.020599,-0.058795,0.074657,-0.068053,-0.08215
12623,7092163.47,HUNTINGTON INGALLS INDS INC,0.026406,-0.007602,0.003432,0.024186,0.014014,0.009116,0.010782,0.005881,0.018572,-0.015307,0.006229,-0.008235,-0.023766,-0.004986,-0.025646,-0.009923,0.017845,-0.006905,0.009009,-0.001858,0.011766,0.011511,-0.037717,0.009204,0.032737,-0.007252,-0.003829,0.000651,0.01779,-0.005284,0.004203,-0.003197,-0.005249,-0.01237,-0.00932,0.004494,-0.006741,-0.033812,0.014421,-0.007659,-0.028527,0.002797,0.011726,0.009899,0.00031,0.016434,0.006834,0.013332,0.003289,0.016451,0.032839,-0.005507,0.018612,5.6e-05,0.020737,0.046725,-0.022136,0.009012,-0.01983,-0.03995
52716,7078834.54,HILL ROM HOLDINGS INC,0.013704,0.000832,-0.012365,0.014519,0.002904,0.007652,-0.00626,0.01012,-0.017583,-0.020916,0.043257,-0.01991,0.029691,0.016289,-0.025087,-0.016543,0.013913,0.00297,-0.001532,-0.001432,-0.002151,0.005439,0.000102,0.004287,0.016057,0.006801,-0.01371,0.001007,0.005031,-0.011013,0.025208,-0.013528,0.039439,-0.015023,-0.021705,-0.006096,0.017195,0.007315,-0.010893,-0.014188,-0.033414,-0.004998,-0.003453,-0.004095,0.030894,0.031093,0.025394,0.02641,0.002074,0.01693,-0.0037,-0.008355,0.023123,-0.024888,0.014826,-0.009246,-0.005506,0.013701,-0.006388,-0.006149
12476,7072268.22,TARGA RESOURCES CORP,0.004681,0.023719,0.030203,0.06506,-0.030166,0.021384,-0.010278,0.079231,0.006771,-0.028673,0.026968,0.003549,-0.018741,-0.028829,0.004824,-0.01551,0.007127,-0.011173,-0.030885,0.015158,0.002297,0.007639,-0.00834,0.061927,0.027718,0.06725,-0.04168,0.000342,0.061623,-0.010319,0.012382,-0.033473,0.001665,-0.010306,-0.033591,0.0,-0.027807,-0.013586,-0.021747,0.039274,-0.020677,0.023018,0.043214,0.028073,-0.007326,0.014089,0.034072,-0.03039,0.024414,-0.02029,0.010519,0.009759,-0.001611,-0.046467,0.013875,0.013685,0.031281,0.039272,-0.019969,-0.030408
13142,7049223.48,CAPRI HOLDINGS LTD,0.004805,0.043601,0.045553,0.008765,0.005111,-0.015764,0.008267,0.016142,-0.038326,0.006817,0.050781,-0.00347,0.063168,-0.02152,0.001195,0.012178,0.005662,-0.005161,0.015562,0.000929,0.014846,-0.04,-0.033571,0.012811,0.038677,0.048712,0.006923,0.009758,0.022183,-0.021057,-0.042801,-0.017427,-0.006301,0.023485,0.001377,0.01604,-0.025259,-0.017816,-0.036278,0.040333,-0.021147,-0.00024,0.02593,0.025275,0.039945,0.011852,0.009978,-0.041667,0.012775,0.007745,0.010321,0.016301,-0.019247,-0.035325,0.037297,0.028329,-0.006993,0.019846,-0.024901,0.001502
81678,7046442.6,LINCOLN ELECTRIC HOLDINGS INC,0.008696,-0.009052,-0.006264,0.032303,0.002883,0.01057,0.004853,-0.004913,0.010126,-0.020131,0.015895,-0.009737,0.001429,-0.003693,0.000842,-0.003619,0.003885,-0.000337,-0.007238,-0.016532,0.009569,-0.003002,-0.021677,0.011606,0.048761,0.015498,-0.008406,0.003704,-0.00123,-0.024631,-0.002778,-0.001857,0.014715,0.017918,-0.009497,0.020003,-0.01564,-0.019099,-0.0141,-0.002128,-0.023204,0.011179,0.009155,-0.008473,-0.01312,0.007697,0.008419,-0.005767,0.010216,-0.002828,-0.005242,0.007084,-0.019731,-0.009276,0.019433,0.006239,0.008094,0.017596,-0.012591,0.004081
39538,7033034.0,MATTEL INC,0.013557,-0.00828,0.0,-0.006423,-0.002586,0.045366,0.0031,-0.024722,0.010773,0.024451,0.051408,0.038417,0.006166,0.009471,-0.019868,-0.01295,0.004564,-0.004543,0.005134,-0.019864,0.013897,-0.003427,-0.011461,0.025507,0.023177,0.00884,0.001643,0.007108,0.039631,-0.01201,-0.005285,-0.003188,0.003198,-0.026036,-0.005456,0.00768,-0.019053,-0.018868,0.023756,-0.00221,0.003322,0.00883,0.007112,0.008691,-0.000539,-0.002694,-0.002701,0.021669,-0.020679,-0.020574,0.034273,-0.003207,0.024129,-0.002094,-0.002099,0.023134,0.002569,0.010251,-0.004059,0.029037
