permno,mkt_cap,asset_name,2014-02-03,2014-02-04,2014-02-05,2014-02-06,2014-02-07,2014-02-10,2014-02-11,2014-02-12,2014-02-13,2014-02-14,2014-02-18,2014-02-19,2014-02-20,2014-02-21,2014-02-24,2014-02-25,2014-02-26,2014-02-27,2014-02-28,2014-03-03,2014-03-04,2014-03-05,2014-03-06,2014-03-07,2014-03-10,2014-03-11,2014-03-12,2014-03-13,2014-03-14,2014-03-17,2014-03-18,2014-03-19,2014-03-20,2014-03-21,2014-03-24,2014-03-25,2014-03-26,2014-03-27,2014-03-28,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-28,2014-04-29,2014-04-30
23931,15963109.34,X C E L ENERGY INC,-0.010377,-0.006641,-0.005278,0.006721,0.005973,0.004191,0.009043,0.003792,0.010646,0.007475,0.001349,-0.005052,0.009817,0.007375,-0.002329,0.000667,-0.003,0.000669,0.012028,-0.009244,0.008664,-0.007929,-0.005328,0.00067,-0.004684,-0.005378,0.011152,0.015374,0.004608,0.006881,-0.001302,-0.017769,-0.005695,0.000337,0.001347,0.009754,-0.005996,0.008043,0.0,0.009309,-0.002964,-0.001652,0.001985,0.01255,-0.00424,0.012119,-0.006149,-0.004559,0.000654,0.007519,0.019792,0.006045,-0.009171,-0.000958,0.000639,0.0,0.005747,0.014286,0.001565,-0.005938,0.001886
93002,15864205.0,AVAGO TECHNOLOGIES LTD,-0.025212,0.014082,-0.000555,0.022601,0.024819,-0.004596,0.031256,0.014982,0.002375,-0.016926,0.004993,-0.011479,0.02253,-0.007627,0.017421,-0.009569,0.049153,-0.008401,0.005213,0.000648,0.026077,-0.004262,0.008878,-0.013985,0.000797,-0.01242,0.018704,-0.007914,0.0,0.011647,0.010724,0.009245,0.013973,-0.021589,-0.011581,0.0133,-0.018594,-0.000478,0.021185,0.00468,0.009936,-0.006303,-0.010984,-0.033318,-0.023301,-0.003148,0.038225,-0.04178,-0.022219,0.004955,0.00204,0.006278,0.02664,0.016423,0.025044,0.018285,0.012074,-0.046497,-0.025024,0.002303,0.042351
79103,15816971.096959999,O REILLY AUTOMOTIVE INC NEW,0.000153,0.026641,0.00052,0.090369,0.016903,-0.006769,0.015926,0.005181,0.009846,0.013022,-0.000323,-0.010015,0.006853,-0.003047,0.00052,-0.003444,-0.012456,-0.006141,0.002326,0.001856,0.00172,-0.006011,-0.004851,0.004808,0.002658,-0.008749,-0.00234,-0.01689,0.007499,0.004466,0.000202,-0.008419,-0.003396,0.014858,-0.014036,-0.000613,0.000477,-0.007562,0.015445,0.00311,0.006469,0.000268,-0.005757,-0.023766,-0.013586,0.00783,0.005619,-0.017384,-0.003581,0.007539,-0.001049,0.011831,0.013145,0.01038,-6.8e-05,0.001149,-0.002903,-6.8e-05,0.005417,0.010102,-0.007934
24643,15790665.48,ALCOA INC,-0.024327,0.01959,-0.033188,0.000906,0.01267,-0.011617,0.024412,-0.005296,0.011535,-0.002632,0.002639,0.031579,0.001701,-0.004245,0.00341,-0.012744,0.037005,-0.00166,-0.024106,-0.010222,0.015491,0.025424,-0.003306,0.008292,-0.018092,0.020938,-0.001641,-0.025473,-0.001686,0.005068,0.008403,-0.013333,0.005912,0.008396,0.0,0.000833,-0.013311,0.061552,-0.008737,0.03125,0.013209,-0.014571,-0.00856,-0.008634,-0.012668,0.004812,0.03751,-0.023077,-0.012598,0.025518,0.014775,0.028353,0.010432,-0.005162,0.001483,0.008882,-0.003668,-0.018409,-0.006752,0.015106,0.002232
64282,15772958.8,L BRANDS INC,-0.028457,0.00865,0.009355,0.042286,0.011115,0.008978,0.011622,-0.022258,0.005508,0.004747,0.006542,-0.007041,-0.006523,0.004127,0.00467,0.011343,0.040081,-0.009192,0.004996,-0.012072,0.01797,0.015181,-0.007477,0.005081,0.00889,-0.011921,-0.002098,-0.005958,0.003525,0.007729,-0.001394,0.000349,-0.001221,0.024284,-0.01228,-0.008807,-0.021603,-0.002849,0.009821,0.00389,0.011802,0.023329,0.002552,-0.012218,-0.02113,0.015971,0.017101,-0.0518,-0.031883,0.00037,0.001295,0.01293,-0.016047,-0.001112,0.007421,-0.002578,0.001662,-0.007558,0.006129,0.005169,-0.004591
16600,15665562.239999998,HERSHEY CO,-0.014588,0.020929,0.0071,-0.001092,-0.002187,0.01584,0.017456,-0.007904,0.010493,0.01221,0.006459,0.003681,0.012788,0.00441,0.003435,-0.012029,-0.010584,0.001231,0.000473,-0.002268,0.014776,-0.004573,-0.005813,-0.003678,-0.002272,0.000474,0.004647,-0.003398,0.005872,-0.008286,0.00845,-0.018642,0.001919,0.003926,-0.012686,-0.002608,-0.004456,-9.7e-05,0.004573,0.011236,-0.002778,-0.008645,-0.003391,0.001069,0.000291,-0.012427,-0.027625,-0.003033,-0.002941,0.008238,0.003833,0.009647,0.001393,-0.002187,-0.006176,0.003809,-0.041238,0.003541,0.0,-0.002283,0.00104
14144,15647566.28,C N H INDUSTRIAL N V,-0.033207,0.007851,0.008763,0.012548,0.00858,-0.015123,0.012476,0.032228,-0.010101,0.036178,-0.010743,0.00905,-0.004484,0.001802,0.006295,-0.012511,-0.01448,-0.001837,0.0046,-0.032051,0.017029,0.012093,0.026654,0.011638,-0.015044,-0.012579,-0.006369,-0.024725,0.001878,0.042174,0.011691,-0.029333,0.008242,-0.02089,-0.004638,0.012116,0.020258,-0.00361,0.020833,0.020408,0.003478,-0.013865,0.000879,-0.006146,-0.0053,-0.005329,0.024107,-0.024412,-0.020554,0.014599,-0.017086,0.030192,-0.01421,0.010811,0.029153,-0.000887,0.015098,0.029746,-0.02209,0.008688,-0.001723
79237,15590177.11,TRANSOCEAN LTD,-0.018715,-0.001177,-0.019095,0.018025,-0.000708,-0.001654,0.037624,-0.015051,0.003936,-0.005304,-0.003014,0.00814,0.00444,0.003723,0.018081,-0.011384,-0.009443,-0.010695,-0.003525,-0.017217,0.007919,0.010238,0.003064,-0.011513,-0.004992,-0.0043,-0.021353,-0.030645,-0.017704,0.001802,0.007196,0.01582,0.007787,0.006979,-0.012871,0.018806,-0.003938,-0.002718,0.020565,0.003642,-0.003145,0.004853,-0.002173,0.007018,-0.00697,0.017183,-0.027124,-0.007092,-0.028325,0.040558,0.010719,-0.021933,0.0,-0.000986,0.01258,0.009013,0.041285,-0.005796,-0.003265,0.004211,0.003495
91068,15494875.5,CHIPOTLE MEXICAN GRILL INC,-0.015871,-0.004805,0.003404,0.003761,0.008853,-0.002185,-0.005893,0.001615,0.021824,-0.006348,-0.002256,-0.00123,-0.003441,-0.001436,0.008899,0.000433,0.000902,0.010845,0.007253,-0.018772,0.054508,-0.006121,0.02068,0.000236,-0.009184,-0.006276,0.007582,-0.015628,-0.006109,0.000521,0.028251,0.006683,0.025281,-0.000752,-0.036949,-0.030346,-0.011916,-0.008335,0.014289,0.001552,0.019224,-0.004767,-0.009233,-0.027554,-0.035251,0.028268,0.010296,-0.040241,0.00161,0.011423,-0.000813,0.021941,-0.059359,-0.025153,0.012102,-0.016814,0.007043,-0.010422,-0.051821,0.032103,0.014098
92144,15475996.8,SPECTRA ENERGY PARTNERS L P,-0.028668,0.031606,-0.026583,0.010877,0.025412,0.017638,0.008337,0.011885,0.009356,0.026946,0.005458,-0.002923,0.008166,0.016822,0.002859,-0.005092,-0.029478,-0.006539,0.013164,0.010687,0.003732,-0.000826,0.004135,-0.0035,-0.00186,0.007245,-0.002055,-0.004119,0.00062,0.008266,0.016602,-0.007661,-0.002844,-0.020986,-0.002497,-0.007302,0.003363,-0.004189,0.001472,0.028145,0.022063,-0.000999,0.005402,-0.018308,-0.001622,0.002437,-0.00871,-0.013282,0.026507,0.007868,0.010008,0.026358,0.035528,0.005594,0.008715,-0.000368,0.006988,-0.003287,0.002931,-0.003471,-0.001833
89003,15370261.53,FIDELITY NATIONAL INFO SVCS INC,-0.036095,0.042562,0.00844,0.021409,0.023438,-0.012661,0.001697,0.008095,0.009711,-0.003884,0.008355,-0.007181,0.006491,0.00129,0.010306,0.000911,0.003822,0.015591,-0.007319,-0.006833,0.0239,-0.018037,0.002161,-0.003235,-0.005769,-0.003445,-0.003821,-0.021553,-0.010876,0.01327,0.013658,-0.005537,0.00761,-0.00221,-0.01883,-0.001505,-0.010552,-0.003428,0.010701,0.010588,0.008793,0.004451,0.0,-0.018279,-0.00489,-0.004347,0.006264,-0.022637,-0.01023,0.0078,0.009094,0.006711,0.003429,-0.003227,0.0,0.015045,-0.014071,-0.014272,0.001931,0.017341,0.011932
91103,15265108.479999999,UNITED CONTINENTAL HOLDINGS INC,-0.044066,0.003423,-0.008187,0.032561,0.011326,-0.009442,-0.024385,0.010907,0.013711,-0.013304,-0.018876,-0.008704,0.055684,-0.00197,0.010965,0.025163,-0.009522,-0.006409,-0.033326,-0.02113,0.027948,0.041114,0.018684,-0.004794,-0.022827,-0.009859,-0.005628,-0.021985,-0.011796,0.027928,-0.009202,-0.012163,0.012536,-0.019898,0.002707,0.016873,-0.023673,-0.005439,-0.021189,0.038873,0.050863,0.007036,-0.016515,-0.0338,-0.011809,-0.02345,0.027938,-0.050315,-0.018685,-0.008918,0.020914,0.046689,-0.008876,0.005281,0.046368,0.005457,-0.09835,-0.051047,-0.005329,0.060204,-0.016603
61621,15227703.72,PAYCHEX INC,-0.033955,0.010743,-0.002302,0.006627,-0.002682,-0.004157,0.010803,0.007287,0.001688,0.001204,-0.001683,-0.000241,-0.005782,0.001938,0.004353,-0.00626,0.008965,-0.002161,0.005054,-0.013889,0.028169,-0.007085,-0.000476,0.014755,-0.004925,-0.002828,0.002127,-0.016745,0.003118,0.010043,0.010417,-0.002577,0.008222,-0.001864,-0.011438,0.002834,-0.01295,0.014313,0.000941,0.00094,-0.002347,0.007294,-0.000234,-0.031075,-0.003135,-0.000968,-0.001453,-0.014792,-0.017475,0.009519,0.009429,0.004916,0.001223,-0.002199,0.003673,-0.002684,0.000978,-0.012952,0.00718,0.005162,0.022499
19583,15194065.67,INVESCO LTD,-0.040902,0.017874,-0.021257,0.030847,0.00397,0.037105,0.007331,0.0,0.00524,-0.004923,0.000145,-0.009373,-0.003844,-0.004452,0.008646,-0.014484,-0.006899,0.030504,0.005276,-0.027697,0.032984,-0.000871,-0.001162,0.004072,0.009849,-0.003156,0.023885,-0.021641,-0.008044,0.010715,0.005444,-0.004845,0.038087,-0.002759,0.001106,0.001382,0.001104,-0.004134,0.00858,0.015368,0.012432,0.005873,-0.027335,-0.027285,-0.028612,0.014438,0.011956,-0.023347,-0.018145,0.009387,0.006394,0.015882,0.001137,0.003407,0.01047,0.00168,-0.010903,-0.014132,-0.00258,0.01236,-0.000284
79588,15169883.440000001,KEURIG GREEN MOUNTAIN INC,-0.037161,0.027568,0.009234,0.262364,0.055338,0.02942,0.076452,0.004724,0.006719,-0.039248,0.037318,-0.020106,0.049178,-0.005657,-0.012598,-0.032842,-0.011915,-0.027649,-0.027549,0.001457,-0.012007,0.017676,-0.030939,-0.010456,-0.018962,0.021541,0.02231,-0.022468,0.066786,0.020397,0.00199,-0.005009,0.001649,-0.029463,-0.054643,0.013128,-0.014916,0.010978,0.012356,-0.023671,0.039587,-0.002186,-0.007321,-0.050609,-0.010292,-0.00569,0.02299,-0.04485,-0.010603,-0.014901,0.009014,0.007598,0.002548,0.004371,-0.001417,-0.046519,0.000106,-0.008715,-0.012437,0.008794,0.008179
13788,15152059.540000001,ZOETIS INC,0.000329,-0.00461,-0.003308,-0.002655,0.021631,0.014332,-0.064547,0.029866,-0.011,0.007078,0.013052,-0.017179,0.007395,-0.012012,0.00304,0.014478,0.008961,0.010526,0.009766,-0.000967,-0.003227,-0.005503,0.001953,-0.006498,-0.007521,-0.002306,-0.019155,-0.015152,0.005812,-0.00136,-0.003404,0.021516,0.006018,-0.027584,-0.004101,0.004118,-0.001709,0.003081,-0.009898,-0.002413,0.014167,0.009199,0.0,-0.010128,-0.010914,0.005172,-0.003087,-0.006882,-0.015939,0.002817,0.002458,-0.0007,0.002454,0.015035,0.029625,-0.016728,0.019462,0.009033,0.007958,0.004276,-0.008844
10696,15148077.84,FISERV INC,-0.029438,0.020588,0.003782,-0.01579,0.006928,-0.008148,0.014056,0.005581,0.004117,0.000535,0.015859,-0.000702,0.003686,0.003323,0.003312,-0.001042,0.002435,0.006072,0.001035,-0.007235,0.026896,-0.015208,0.00652,0.002046,-0.002212,-0.000341,-0.000171,-0.019789,-0.003829,0.016247,0.00447,-0.005477,0.005679,-0.011807,-0.02026,-0.004595,-0.011186,-0.005028,0.008663,0.014314,0.010584,0.006807,0.001387,-0.007964,-0.015183,0.005848,0.004933,-0.021739,-0.013441,0.008719,0.012246,0.016189,0.008053,-0.006947,-0.001749,-0.008234,0.00106,-0.013764,0.016103,0.012502,0.057044
84769,14979866.399999999,AMPHENOL CORP NEW,-0.025322,0.003307,0.004355,0.016055,0.007613,-0.003777,0.010686,0.003638,0.002945,-0.00305,0.006571,-0.003376,0.004517,-0.008881,0.008507,-0.006523,-0.014152,0.005857,0.004909,-0.002727,0.025063,-0.007557,0.010638,0.001773,0.003097,-0.007183,0.008014,-0.003644,0.002881,0.008288,0.00559,-0.006649,0.005815,0.017236,-0.008043,0.002378,-0.013481,-0.007543,0.009253,0.000327,0.006219,0.019302,-0.002766,-0.010881,-0.013481,0.002733,0.015482,-0.022439,-0.005711,0.007622,0.001535,0.02211,0.007925,0.00255,0.006889,0.005473,0.00827,-0.016715,0.000211,0.002745,0.00379
81540,14939321.180000002,AMERISOURCEBERGEN CORP,-0.030497,-0.002455,-0.004461,0.012206,0.015723,-0.002555,0.01793,0.002664,0.005684,0.00162,0.007353,-0.005693,0.004111,0.000146,0.002632,0.002041,-0.006694,-0.003662,-0.002353,-0.005158,0.018667,0.001891,-0.002032,0.002764,0.002321,-0.010999,-0.009658,0.001625,-0.003245,0.007548,-0.003378,-0.014444,-0.005832,-0.02497,-0.007714,0.003731,0.004492,-0.011411,0.011075,0.011879,0.004879,-0.005007,0.003355,-0.011398,-0.013374,-0.000156,0.022908,-0.00975,-0.012769,0.005298,-0.004495,0.011367,-0.004157,0.001855,-0.001852,0.002474,0.000771,-0.031746,0.009868,0.008511,0.018597
89475,14932943.2,SANOFI,-0.00818,0.00165,-0.00597,-0.010768,0.013816,-0.006607,0.027645,-0.005663,0.006713,0.018792,0.000198,-0.000198,0.002975,0.002373,0.01302,-0.000974,0.003119,0.000583,0.006797,-0.02064,0.02403,-0.003655,0.014286,-0.01161,0.006547,-0.020662,-0.007814,-0.021264,-0.000201,0.007445,0.006791,0.000992,-0.003964,0.00955,0.007095,0.019178,-0.001536,-0.004808,0.004444,0.005771,-0.008416,0.003472,0.000384,-0.015565,0.011517,0.013122,0.009524,-0.02283,-0.010813,0.00937,-0.003288,0.002522,0.012967,0.0,0.020061,-0.004121,-0.008463,0.002087,0.017414,-0.007814,0.008813
44206,14916673.799999999,NORTHEAST UTILITIES,-0.007991,0.00069,-0.00851,-0.005567,0.01003,0.011316,0.010733,0.002937,0.006758,0.006265,-0.001334,-0.010465,0.005176,-0.000448,-0.005375,0.000225,-0.004277,0.004352,0.009539,-0.011249,0.005233,-0.009507,-0.005941,0.005747,-0.005714,-0.003218,0.013376,0.015248,0.006277,0.004233,0.003327,-0.01813,-0.008106,0.0084,0.007429,0.000447,-0.004467,0.008526,0.0,0.012236,-0.008571,-0.00532,0.002229,0.002668,0.000222,0.009313,0.000879,-0.003731,0.001102,0.005062,0.014233,0.00475,-0.013107,-0.00479,0.002188,0.00633,0.007375,0.011413,0.007239,-0.004227,0.003184
11618,14855681.12,FASTENAL CO,-0.027999,0.028337,0.008085,0.00192,-0.002706,-0.001809,0.015402,0.000669,-0.004235,0.00694,0.004446,-0.001771,0.009534,0.001757,0.008551,0.001304,0.006296,0.026322,-0.007988,-0.014198,0.007094,0.037567,-0.001029,0.010091,0.001019,-0.005703,0.001229,-0.00982,0.002479,0.028648,0.010419,-0.010311,-0.004007,-0.011869,0.000204,0.002035,-0.011985,-0.004934,0.011983,0.006533,0.011156,0.010632,0.016276,-0.003906,-0.012941,0.009932,0.001967,-0.004122,-0.01715,0.011231,-0.006842,0.001498,-0.000598,-0.002394,0.0106,-0.00752,0.001002,-0.016817,0.00672,-0.000202,0.01315
82307,14843852.1,DAVITA HEALTHCARE PARTNERS INC,-0.028954,-0.004917,0.007332,0.008544,-0.001883,0.003458,0.007675,0.031401,-0.001507,0.001811,0.006931,-0.011372,-0.004389,0.005321,0.020717,-0.008148,0.008215,0.007704,0.010438,-0.005238,0.005558,-0.005527,0.005558,0.000436,-0.004653,0.00336,-0.005387,-0.002927,0.001174,0.004106,0.010952,0.008089,0.000143,0.000143,-0.019338,0.002191,0.004227,-0.007402,0.000877,0.005844,0.007117,-0.00375,0.006948,-0.02142,-0.010577,0.016481,0.011101,-0.018347,-0.009566,0.007727,0.0087,0.010963,0.005061,0.001583,-0.001149,-0.001726,-0.000576,0.002594,-0.0046,0.006788,-0.005881
50017,14822946.0,RANGE RESOURCES CORP,-0.013923,0.031298,-0.017342,-0.024846,0.000476,0.004284,0.005925,-0.004241,-0.003786,0.0152,0.015324,0.008986,-0.000685,-0.021138,0.021711,-0.007198,-0.022555,0.021427,-0.008183,-0.013248,0.006477,-0.023988,0.009831,0.010091,0.019746,0.002075,-0.008857,0.005341,0.01305,0.0057,0.004988,-0.016016,0.003553,-0.004455,-0.009523,-0.002201,-0.01753,0.007326,-0.000235,-0.026517,0.012896,0.021656,0.022828,-0.014689,-0.012828,0.037696,-0.003723,-0.002038,-0.002383,0.0,0.016151,0.015559,0.024027,0.006135,-0.008772,0.003993,0.005697,-0.01956,-0.002725,-0.011478,0.000221
92108,14791193.110000001,BLACKSTONE GROUP LP,-0.04855,0.02439,-0.005326,0.002835,0.002559,0.006701,0.00317,-0.007899,0.006688,-0.012971,0.008974,-0.003494,0.01052,0.011357,0.025265,0.001825,-0.007896,0.008877,0.011833,-0.02009,0.029988,0.021687,0.001454,0.009582,0.011792,-0.021035,-0.004936,-0.025095,-0.014068,0.01609,0.021512,-0.012284,0.000888,0.00355,-0.023585,-0.007246,-0.029501,0.015356,0.019753,0.006356,0.012932,-0.010095,0.006599,-0.022646,-0.049695,-0.024062,0.027942,-0.039335,0.003329,-0.012276,0.014444,0.024503,0.012928,0.012444,0.03908,-0.013952,-0.006767,-0.028804,-0.033849,0.000667,-0.015338
12084,14760779.219999999,N X P SEMICONDUCTORS N V,-0.052327,0.025753,0.0,0.055319,0.049395,0.00365,-0.003063,0.010561,0.018811,0.036927,0.021403,0.0,-0.00088,-0.010381,-0.010703,0.008461,-0.00839,0.018902,-0.006537,-0.005691,0.03452,-0.004495,0.040465,-0.022534,-0.024249,-0.005775,0.012674,-0.003129,0.004708,0.013711,0.005479,0.002214,0.01682,-0.031412,-0.026393,0.009036,0.020018,-0.014288,0.006986,0.019945,0.036048,0.006729,0.009292,-0.073978,-0.028083,0.045226,0.018716,-0.033036,-0.020045,0.003202,0.021809,0.004859,0.005008,0.032388,0.008904,-0.00165,0.024455,-0.050484,-0.014439,0.021027,0.006415
91207,14716570.05,STARWOOD HOTELS & REST WLDWD INC,-0.034132,0.017877,-0.000681,0.021935,0.019464,-0.010985,0.014941,0.004299,-0.022441,0.043259,-0.010176,0.001285,0.00924,0.018566,0.016105,0.004915,-0.010882,0.012237,0.006961,-0.021101,0.000248,-0.000248,0.00446,0.007153,-0.014381,-0.001384,0.008943,-0.021973,-0.003319,0.003586,0.003829,-0.007246,-0.00064,0.002435,-0.010226,0.001162,-0.006321,0.002726,0.015665,0.014659,0.009548,0.012942,-0.009214,-0.026658,-0.014395,0.000258,0.016798,-0.037743,-0.007528,0.002794,0.005971,0.009366,0.013853,-0.016241,0.01153,-0.003756,-0.009492,-0.01549,-0.010933,0.016177,0.016848
12308,14667327.66,CHARTER COMMUNICATIONS INC,-0.006423,0.020129,-0.010874,-0.006189,0.007326,0.000873,0.002035,-0.002393,-0.06295,0.003413,0.016622,-0.008061,0.010733,-0.051274,-0.011992,-0.018126,-0.000742,0.023835,0.021186,-0.008519,0.020129,-0.006317,-0.006044,0.002843,0.012126,-0.006224,-0.003679,-0.012179,0.010181,-0.004016,-0.003953,0.00381,0.001819,0.004341,-0.011788,-0.012962,-0.008137,-0.015027,0.009484,0.006454,0.019805,0.006845,-0.012648,-0.017454,-0.030802,0.018581,0.023855,-0.016527,-0.028937,0.00802,-0.011222,0.000339,-0.002371,0.049054,0.027101,0.008979,0.018657,-0.003679,0.077225,-0.020707,-0.011812
13586,14464411.580000002,PENTAIR LTD,-0.037132,0.031857,0.012999,0.001738,0.019082,0.002357,0.009928,0.004657,0.003348,0.005774,0.008548,-0.015433,0.014904,0.002279,0.004421,0.0083,0.002619,0.006842,-0.001606,-0.006559,0.020429,-0.000122,0.009889,0.001088,-0.005193,-0.012503,-0.013645,-0.020813,-0.014509,0.02131,0.004805,-0.010697,0.005216,-0.009744,-0.000128,0.004985,-0.017678,-0.009322,0.014898,0.021633,0.011344,0.003863,-0.006828,-0.022125,-0.019302,0.02255,0.021033,-0.024594,-0.013823,0.004802,0.004004,0.029075,-0.005501,0.011691,-0.068713,0.006404,-0.004523,-0.013495,-0.009752,0.006702,0.009375
91556,14461145.12,ROSS STORES INC,-0.029156,-0.002275,0.007753,0.045557,0.000721,-0.003316,0.005786,-0.005321,0.006073,-0.0023,-0.015846,-0.007611,-0.002212,-0.002956,0.026983,0.011116,0.023558,0.008648,0.006776,-0.007006,0.002213,-0.006901,0.0,0.004181,0.004303,-0.00152,0.001799,-0.001105,0.005118,0.01954,-0.011338,-0.008055,0.001514,0.002748,0.004385,-0.022104,-0.006418,0.002809,0.009662,-0.007351,0.018583,0.00823,-0.001088,-0.014165,-0.022245,0.012436,-0.002931,-0.022117,-0.011595,0.003186,-0.001877,0.003616,-0.005765,0.00058,0.000579,-0.007818,-0.001459,-0.009645,0.007378,0.004248,-0.007001
25953,14384649.600000001,DOVER CORP,-0.04159,0.007956,-0.010046,-0.001691,0.033882,-0.011587,0.003671,0.007315,-0.000937,0.00891,0.012085,-0.00597,0.0231,0.004629,0.005394,0.005924,0.010889,0.008573,0.027681,-0.000795,0.004804,0.004907,0.02141,0.008458,0.002917,-0.007151,-0.002869,-0.007871,-0.010785,0.020426,0.005895,-0.004883,-0.000491,-0.009206,0.001858,0.00507,-0.005783,-0.003341,0.005587,0.009384,0.01211,0.029127,0.002819,-0.022719,-0.016776,0.004144,0.015657,-0.017925,-0.017036,0.009656,0.004782,0.015009,0.02741,0.004681,0.003261,0.002438,-0.001853,-0.014967,0.006832,0.002106,0.008639
64390,14382675.0,PROGRESSIVE CORP OH,-0.027969,0.001328,-0.000884,0.013274,0.010044,0.002162,0.013374,0.00298,0.012309,0.005451,-0.004587,-0.005027,0.009263,-0.002086,-0.006689,-0.002525,0.008439,0.011716,0.012821,-0.015108,0.004146,0.003303,0.006173,0.0,0.002045,0.000816,-0.038336,-0.007634,0.012821,0.001266,-0.003371,-0.008879,0.016212,0.016793,-0.004542,0.002074,-0.010762,-0.005439,0.008835,0.010008,-0.005367,0.00083,0.016176,-0.009388,-0.006592,0.002074,-0.004139,-0.010391,-0.0063,0.010989,-0.003763,0.006714,-0.001251,-0.005008,-0.003356,-0.002946,0.010553,-0.006266,0.008407,0.002918,0.007897
79678,14307109.98,ACTIVISION BLIZZARD INC,-0.004086,-0.009379,-0.000592,0.016578,0.143856,-0.014257,0.000517,0.013423,0.007132,0.001517,0.007071,-0.013039,-0.002541,0.004585,-0.001521,-0.011681,-0.001028,0.005658,-0.01023,0.008786,0.009734,0.016743,0.006487,-0.002975,0.008951,-0.010843,0.026408,0.012136,0.007194,0.020476,-0.006123,-0.002844,-0.005703,-0.006692,-0.013908,0.004831,0.0,-0.016513,0.009877,-0.000489,0.012231,0.004108,-0.025752,-0.005929,-0.034344,0.016007,0.005066,-0.023186,-0.017544,0.010504,-0.008836,0.019927,0.012339,0.0,0.010665,-0.013568,-0.003057,-0.005621,-0.00668,0.018624,0.016252
25320,14272351.030000001,CAMPBELL SOUP CO,-0.032274,0.004263,-0.005243,0.004518,0.007496,0.008185,0.00615,-0.000978,0.002692,0.049793,0.00558,0.006936,0.003215,0.006638,0.004775,-0.005657,-0.015703,-0.002775,0.004173,-0.006465,0.02231,-0.004774,-0.00137,0.004346,-0.000911,-0.005699,0.013526,-0.004298,0.000681,-0.003632,0.010936,-0.008564,0.014776,-0.00224,-0.006511,0.001582,-0.006092,0.00227,0.009287,0.007181,-0.00713,0.000224,0.006731,-0.005527,0.011284,-0.002901,0.006043,-0.005784,-0.009622,0.007682,-0.009641,0.011546,-0.003133,-0.002694,0.006979,0.004471,-0.001335,0.00156,0.016466,-0.00613,0.001982
58246,14247980.25,NORTHERN TRUST CORP,-0.030223,0.02363,-0.010371,0.009973,0.016402,0.001976,0.015119,0.001619,0.002748,0.003385,-0.000482,-0.012697,0.001791,0.00585,0.008885,-0.009448,-0.002263,0.007453,-0.005307,-0.008407,0.015653,0.002408,0.011106,0.019102,0.001562,-0.015284,-0.006969,-0.014434,0.003965,0.011444,0.005259,0.013316,0.02597,0.002897,-0.001824,-0.005179,-0.009799,-0.005412,0.009173,0.010014,0.002898,-0.001673,-0.00259,-0.020009,-0.02073,-0.003979,0.003196,-0.019433,-0.015757,0.010398,-0.025972,-0.009894,0.005928,0.008756,0.006343,0.009123,-0.009862,-0.012782,-0.00454,0.013851,0.003832
79545,14187804.8,BORGWARNER INC,-0.04432,0.016758,0.004983,0.019069,0.008795,-0.000185,0.014286,0.014085,0.026876,0.018092,0.002415,0.020138,0.019403,0.012248,0.002289,-0.004731,-0.002295,0.008543,0.000977,-0.010578,0.020066,-0.009191,0.006509,-0.008731,0.004078,-0.00666,0.003761,-0.011079,0.007084,0.003762,0.013201,-0.012385,0.016612,-0.010894,-0.016359,-0.013996,0.002839,-0.006828,0.006372,0.024159,0.026029,0.008403,-0.006289,-0.017405,-0.02963,0.003983,0.026777,-0.027688,-0.018709,0.01839,0.009609,0.018379,0.00854,0.008628,0.004118,0.001578,0.004095,-0.033098,-0.005191,-0.002772,0.018234
23026,14168621.25,FIRSTENERGY CORP,-0.007621,-0.00992,-0.011636,0.007942,0.009849,0.006502,0.011628,-0.007982,0.017058,0.004747,-0.004094,0.003479,0.016703,-0.017359,0.0,-0.028391,0.008117,-0.008374,-0.000325,-0.008447,0.003277,0.01437,-0.007083,-0.005512,0.008803,-0.005171,0.007147,0.013548,-0.000637,0.015605,0.001254,-0.006577,0.003783,0.031721,0.016743,-0.008084,0.000905,0.011761,0.015797,-0.001467,-0.014987,-0.002685,0.011965,0.005912,-0.011754,0.017246,-0.013446,-0.007704,-0.010152,0.004827,0.021615,0.003526,-0.015813,-0.003868,-0.001195,-0.004486,0.026735,0.013751,-0.009235,-0.002039,-0.014886
27983,14112910.89,XEROX CORP,-0.040553,-0.002882,-0.007707,0.004854,0.005797,-0.000961,0.016346,0.008515,0.012195,-0.006487,0.0,-0.003731,0.005618,0.0,0.003724,-0.010204,0.007498,0.023256,-0.000909,-0.010919,0.017479,-0.012658,0.015568,-0.014427,-0.007319,-0.01106,0.005592,-0.017609,0.0,0.011321,0.012127,-0.011982,0.022388,0.021898,-0.019643,0.006375,-0.00905,0.002055,0.013749,0.0217,0.012389,0.005245,0.023478,-0.024639,-0.004355,0.005249,0.0,-0.015666,-0.022104,0.026221,-0.003524,0.016799,-0.006087,0.0035,0.010462,0.031924,0.002508,-0.020851,0.022147,0.009167,-0.001651
